pair,token0,token1,fees,block_number,timestamp
0x315726943bBbFB86C71F2278557E16c1488d051a,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,3000,22859941,1640245455
0xCC7dacB116335dAa5eb07FCfECF67862B2d1e7E5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8EC776d8Eda7275aa566794D6578eF607C32a02C,3000,22860661,1640246945
0x6554555b5AFb5b49d4d09769132f4Cc4E5Ff80e9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8A4001fD666BE272605c56BB956d11A46200Db81,500,22860771,1640247173
0xD8aA5cD1174410dE4b9e33987E5bAcE4C86613A4,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8A4001fD666BE272605c56BB956d11A46200Db81,10000,22860827,1640247289
0x32212eE4dED66716DeB7bBFf43C8e4260A2D3e5d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd71951630e7afb497ee6F9d9B4510a8614869A59,10000,22860892,1640247423
0x47b946a49a22E379e5e7666bC0bf995D71A13d2e,0x08158A6b5d4018340387d1A302f882E98a8bC5b4,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,22861407,1640248485
0x6b8bc3A0A66A4fC106Bcb2f6d2434401beD5d786,0x462D8d82C2B2D2DDabf7f8a93928De09d47A5807,0xe6FC6C7CB6d2c31b359A49A33eF08aB87F4dE7CE,3000,22861475,1640248625
0x4da73BD37aBbfCEccbA38932719942eD1a7b9704,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd1790c5435b9fB7C9444c749ceFE53D40D751eaC,10000,22861500,1640248675
0xBb4A08D197Fc31E56FB96602cA3F67C5C6A5409a,0x08158A6b5d4018340387d1A302f882E98a8bC5b4,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,22861516,1640248737
0x8ee229E9BceC25e296D3f3A07Bc36F3Ae39aCedC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xB382C1cfA622795a534e5bd56Fac93d59BAc8B0D,10000,22861540,1640248833
0x0777339490FB86C7bab4fD44FaDdbc7B72146c85,0xb8E5b39689f886f8C34D3E5ac09F513A282d486D,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,22861782,1640249387
0xf3E849cCD5e6754B7A47361B80b34503b3C6B28e,0x8A4001fD666BE272605c56BB956d11A46200Db81,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,22862333,1640250521
0x4f41A5d3B62DE544bA3c4c76C4006d15657D1ADB,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x32934CB16DA43fd661116468c1B225Fc26CF9A8c,10000,22862380,1640250622
0xbEe9e4Ea207F1c99Aa6f68Ca0076F91310457eC6,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAF24765F631C8830B5528B57002241eE7eef1C14,10000,22862624,1640251126
0x362044D80Ae4687D8357167f1a318b45Bc68240e,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x6f370dba99E32A3cAD959b341120DB3C9E280bA6,10000,22862715,1640251312
0x23B82E529679db0C3dA56996F6fA89b6323c8302,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x42F6bdCfd82547e89F1069Bf375aa60e6c6c063d,10000,22862780,1640251568
0xDE4b2e9c32324A7Ed9bdd72886E0371648FA83E4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x7FBc10850caE055B27039aF31bD258430e714c62,10000,22862937,1640251900
0x3e31AB7f37c048FC6574189135D108df80F0ea26,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,22863813,1640253965
0xfD1aa512904b4A0a1121F4B43eab81f917b6Be3a,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd55fCe7CDaB84d84f2EF3F99816D765a2a94a509,10000,22864848,1640256227
0xebd7c652362F392DC907C43402f0dE01b2AD8B7A,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x980111ae1B84E50222C8843e3A7a038F36Fecd2b,10000,22865525,1640257621
0x8b763451FfB608C8f29cDb2699CF95938675b1B3,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x692597b009d13C4049a947CAB2239b7d6517875F,3000,22865580,1640257735
0x3988c7DA320e785de5447DD54b95b8187EdB312C,0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,500,22865991,1640258713
0x5834dAC4259422A442b17475c842663F23dFB89d,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xf1c1A3C2481A3a8A3f173A9ab5Ade275292A6fA3,10000,22866147,1640259033
0x9F2b55f290fb1dd0c80d685284dbeF91ebEEA480,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,22867069,1640261189
0xe2a3a86a7A7D222a6d8Da0E7B17847DE996792CD,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x385Eeac5cB85A38A9a07A70c73e0a3271CfB54A7,10000,22867195,1640261449
0x50eaEDB835021E4A108B7290636d62E9765cc6d7,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,22867331,1640261735
0x1d175499FCfa8B2350C134C7d8f0a84555BCD65F,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe7228Aff87A593992B842Ad064b78AF0Cf58218C,10000,22867941,1640263119
0x7C63531184408Cd1D2Fc327d54C6A6B308d5e64f,0x3Ad707dA309f3845cd602059901E39C4dcd66473,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,22868274,1640263936
0x847b64f9d3A95e977D157866447a5C0A5dFa0Ee5,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,3000,22868437,1640264274
0x2a3A0C35e3B46111151C538d3F1e37E8CC0C45D6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x3Dbd2A88627566306AE9f5F5FB466B498535aF21,10000,22869446,1640266486
0x27def9D3f3309935f8ec0ABa30672efeffAfAAeD,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE7804D91dfCDE7F776c90043E03eAa6Df87E6395,3000,22870172,1640268112
0x3C9bd4B60b51F8f402781DEF114151838a973858,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5fe2B58c013d7601147DcdD68C143A77499f5531,10000,22870789,1640269515
0x605F6A0186FC960Ae80f57B9B1bfb7eB6536D574,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xd8cA34fd379d9ca3C6Ee3b3905678320F5b45195,10000,22871096,1640270273
0x67f43c73d9678A21d6C204DfBfb5efC2C02Ee329,0x23D29D30e35C5e8D321e1dc9A8a61BFD846D4C5C,0xf28164A485B0B2C90639E47b0f377b4a438a16B1,10000,22871103,1640270287
0x11a6C3863d01B4f6437F1b0E5da61AF485AdA184,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,3000,22871307,1640270711
0x4a219A58ab9cFd090d93bBF10E167c9aC89a69dA,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,10000,22871312,1640270721
0x3612de3Ed2e583117d0f79a602B35F8cB5bad3B9,0x27F8D03b3a2196956ED754baDc28D73be8830A6e,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,500,22871492,1640271093
0xCD1826853f00EC154baE5C82a48691c74CDea256,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,10000,22871502,1640271113
0x58359563b3f4854428B1b98e91A42471e6d20B8e,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,10000,22871813,1640271767
0x39B193D8AE50E23d6fe7067eDAcdcDbDE9a24E92,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x84342e932797FC62814189f01F0Fb05F52519708,3000,22871853,1640271927
0x58a8d9455B5B6e25fAd239e097f0D1C84795fD88,0x554f074d9cCda8F483d1812d4874cBebD682644E,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,22872305,1640272995
0x718906ccB7052a04B2b37FF7e4ED46567bDa93cf,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x73381dFd4c994Ba4f5C68622EbD4EDaa0e056B43,10000,22872563,1640273555
0xa236278beC0e0677A48527340cfB567b4E6e9AdC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,3000,22872916,1640274416
0xcf470d2B0d3f458eF24EEA357B655DDf936BC84B,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd864C4558d5BCFc6941cce962032ED59AB85EFC8,10000,22873015,1640274618
0x2aCeda63B5e958c45bd27d916ba701BC1DC08F7a,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,3000,22873074,1640274740
0x1c63948a7f391f414de177e706111CCb684FDA1c,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x83593d701B04eeb4eBb03Abd84919185EA1D4aed,10000,22873197,1640274994
0x4CBD8b01011AdA5741EF4D471eE45Af02a9b8f42,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA29761caACFE2D3E3201cFbc1328cac96e773B80,10000,22873306,1640275220
0x5cb7076245A3134f7072f8395045E31C037aeB08,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,22873366,1640275344
0xe9471269adCD0CEBa8cCA5787896Dbe6cbE22491,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3c44e4D517Af70C6B2E8e07067Ed965785e8C17B,10000,22873428,1640275472
0x24D8621efe7444c19E0756519Bd0BFC3Da3C0422,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3a879931d80d6B1221F5f1887BAC929dA2c699F2,10000,22873590,1640275854
0x257d365f7870742C87Bb3a8A53a609979908799A,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,3000,22873828,1640276474
0xF38817403CF054c5E58adD2AaE167bE77cC738c5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xDE6908D8573a81A3b5B52D893C2a7c7F522ca8F2,10000,22873870,1640276562
0xae94D0f38384119DbEcEAC230Dd717F2d9211F20,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE59c42b6a8c8079A5b8B9E6E407BB55fD66c7372,10000,22873986,1640276802
0xFc47127A44bB99ac3af17b08a6A184d1C170CFc4,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xF524d21316c69f50B46623a9773300B86FBe2e10,10000,22874055,1640276944
0xA134842FDd4451dd5634460120aE4311a140DC0D,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x70a20d48C5Ca3794dc96Af740825117c422C5798,10000,22874316,1640277482
0x1f007667ad7e788Db36e00971d705CD62d53b4D9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9CA6a77C8B38159fd2dA9Bd25bc3E259C33F5E39,10000,22874353,1640277556
0x1CbDf96b4d3F21008Cd829e8c6cB0359Fb43B8F5,0x0c536692B1c92e701AaF5E1adb8dB23B48df17F4,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,22874389,1640277632
0x74D3c85df4dbd03c7C12f7649FAa6457610e7604,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,3000,22874512,1640277920
0x3dC10D7Bfb94eeB009203E84a653E5764F71771d,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,22874553,1640278084
0x5470c35DfCb9c379613aC4E7bEDf071F9ae48CF0,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xee67A5bF49d7D28b3DA7fEc7c2F2FE690E25EB9b,10000,22874558,1640278104
0xE512f0dcC229f3a41FEE88b450762eaAb723f3FA,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xFE6A2342f7C5D234E8496dF12c468Be17e0c181F,10000,22874720,1640278442
0x72E9E900aaa0b70127e17420A5843Df9622D684F,0x8A953CfE442c5E8855cc6c61b1293FA648BAE472,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,10000,22874740,1640278482
0x900dD61a703e94F708D28f51C9B35bD798d88a81,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xE59c42b6a8c8079A5b8B9E6E407BB55fD66c7372,10000,22875002,1640279022
0xA423B711ADdfAEa28C5052E28eD743073E6FEf4B,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xDE6908D8573a81A3b5B52D893C2a7c7F522ca8F2,10000,22875125,1640279276
0xE1323693D889cd54b57f4812156E833427B3faf3,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x248e2c2A41F5e5b234705002b27bb86CF23dbE67,10000,22875593,1640280372
0xC6d687d26d2ba76c64Ffd5caaf0833bc630993CE,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xDA537104D6A5edd53c6fBba9A898708E465260b6,10000,22876193,1640281608
0x94Ab9E4553fFb839431E37CC79ba8905f45BfBeA,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,3000,22876385,1640282211
0xaFb78EcDCA85E7A2c356c6B3e7c829De78C312CB,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb189e520B2a2Fcb3a252d8B3b2a5921AF481371F,3000,22876564,1640282581
0xDb0f14d1F18D3B70Ad3A55f8af31c435bdD1bfBa,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,3000,22876754,1640282973
0x4463A04bF537caF9A5a3E0034c6c098d60941bCc,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x5D4f98fcc177f3351dC50308C7053809625A9946,500,22876806,1640283081
0x1E00c0cf2e56b14e487e4E7DBE4C76938832b50e,0x0142666BAA520Bc49B32AD44c505421346c69164,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,22877162,1640283813
0x57548E0C82AC4A491bBD2a3bcFab2a805A0982ec,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8A953CfE442c5E8855cc6c61b1293FA648BAE472,3000,22877461,1640284563
0x7f9121B4f4E040fd066e9Dc5C250Cf9B4338D5BC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,3000,22877874,1640285429
0x11FF14f2a27E4Fac4C6f174CF679c3E1CdC99BA7,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4e3Decbb3645551B8A19f0eA1678079FCB33fB4c,3000,22878862,1640287597
0x0f37Bf74161ce1435B8f07670D11a97cCA4a5477,0x3a879931d80d6B1221F5f1887BAC929dA2c699F2,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,10000,22879549,1640289138
0x290A6A703b184eeAB9844512F247CA768bD25154,0x3c44e4D517Af70C6B2E8e07067Ed965785e8C17B,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,10000,22879748,1640289556
0x470E5942ef8469208e1ba11794103eb1d07C83E9,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xA29761caACFE2D3E3201cFbc1328cac96e773B80,10000,22879924,1640289916
0xD659e5F482E378A4CBCd15e67F7F4518772AF61D,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0x83593d701B04eeb4eBb03Abd84919185EA1D4aed,10000,22879984,1640290040
0x467F336CAbc70EAA7A8b758babbB6a1538AEE8F0,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xd864C4558d5BCFc6941cce962032ED59AB85EFC8,10000,22880057,1640290190
0x7A71eAe6316C11aD657d9C93386BD513b08b3991,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0x73381dFd4c994Ba4f5C68622EbD4EDaa0e056B43,10000,22880077,1640290234
0x0CcC0BfD4076a0f1fdf383c58dCdae1c7B9ea1cb,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xF524d21316c69f50B46623a9773300B86FBe2e10,10000,22880121,1640290322
0x1108f8647025C71d4746B25bBadb0e8E68Fe34C6,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0x70a20d48C5Ca3794dc96Af740825117c422C5798,10000,22880142,1640290368
0x6982515864d671d4cA277F5F5693D3045aD56452,0x0c536692B1c92e701AaF5E1adb8dB23B48df17F4,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,10000,22880378,1640290852
0x0e64E336E4E6ececC07ED57C120AA4eA89B772d5,0x67B78D31A40dACC5aCf7648C2Ad88bDBF6EeEc1C,0xee67A5bF49d7D28b3DA7fEc7c2F2FE690E25EB9b,10000,22880428,1640290956
0xB46388F104FF88AAC68626a316AAF3A924f32055,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,22880633,1640291506
0xFCc58397eea7A076e5f3B854a8548c4666906F51,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x874e178A2f3f3F9d34db862453Cd756E7eAb0381,3000,22880948,1640292157
0x07A0e5CC33F3f28Cf655D7a76334D0b1BAB5b704,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,22881211,1640292699
0x802B96B1e8Ac18fb2ab2F6595c18B3bF974EF7fE,0x6749441Fdc8650b5b5a854ed255C82EF361f1596,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,22881247,1640292775
0x0312692E9cADD3dDaaCE2E112A4e36397bd2f18a,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,22881300,1640292885
0xaccb185c7D48C01e2c59fE43AC6db919aF79CF6f,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x348e62131fce2F4e0d5ead3Fe1719Bc039B380A9,10000,22881734,1640293956
0xD3aE7069C63bd64A4331Dc522628F2EF2b918446,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6749441Fdc8650b5b5a854ed255C82EF361f1596,10000,22881808,1640294108
0xAB235e71D72CB92B6FCd361da3a22FeD9D8d93eA,0x4837444a3f33Bb003Bfaa13B233CA7D8F6270502,0x8f91953f1D6b42d106C566a972327ecd847e759B,3000,22881935,1640294402
0x876D546E561ab84762aCa27f94196bAa3D36101b,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2Ab4f9aC80F33071211729e45Cfc346C1f8446d5,10000,22883730,1640298666
0xfb74674A1577652957E1d3f876a2CDe8caF50c26,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA731349fa468614c1698fc46ebf06Da6F380239e,10000,22883735,1640298676
0x7cBaa8Cc15148b315b44E341C5b95348B7b43DcB,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x46123245B82dA0806F66A2cB68Fc10bFA3A0ca6f,3000,22884067,1640299360
0xeC6ed1A7C21421d6f41E5D2A02A0AAf06705dA55,0x1379E8886A944d2D9d440b3d88DF536Aea08d9F3,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,3000,22884623,1640300540
0x6fC7F7959D57285a03bf7Adab56c8aa951145b03,0x50B728D8D964fd00C2d0AAD81718b71311feF68a,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,22885416,1640302472
0x64b6cd3a85b5902A267e953C6ac1DBa376f0a999,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,3000,22885982,1640303814
0x0D233CdA5C6E730770Dbd7a414146159cCb71a2D,0x2e1AD108fF1D8C782fcBbB89AAd783aC49586756,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,22886195,1640304252
0x4Da4a0b9aDC85651fF06A6dA7d7E703d73656980,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x2e1AD108fF1D8C782fcBbB89AAd783aC49586756,500,22886245,1640304356
0xEFa98Fdf168f372E5e9e9b910FcDfd65856f3986,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE5417Af564e4bFDA1c483642db72007871397896,3000,22887419,1640307024
0x40e91901d278911593579cA7C49835eE095FBd4d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x25aCE4409d2ff52CA4789d706F699A5084273Af5,3000,22887625,1640307460
0xc4919c20a4167629DEC8231C10447B62cbA4426E,0x0F38dB64E04Bcd5373dCdF941Fd909d8436f4fdb,0x46123245B82dA0806F66A2cB68Fc10bFA3A0ca6f,10000,22889080,1640310586
0x0f663c16Dd7C65cF87eDB9229464cA77aEea536b,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,500,22889110,1640310650
0xD6136C34172d1938aE350C5B95E279345F1df4E3,0x46123245B82dA0806F66A2cB68Fc10bFA3A0ca6f,0xb8DD82E944354B7bf9e9E0744ba5fF786581d372,10000,22889217,1640310872
0x00Ca8E06bafA2fc1E079EC86d50F5248E7A6f7A8,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x9d47b3FAA5fF227D2BD404F572eF0ab0C8409161,3000,22889271,1640310980
0x4584612707a934c4d3eFe5A7adda095C075577C6,0x2cf15C001A2A5dA76bf213D17763e5C856aE3632,0x46123245B82dA0806F66A2cB68Fc10bFA3A0ca6f,10000,22889617,1640311696
0x24e4d07e3798d9036Bb37a35cA2D632816f45849,0x70a20d48C5Ca3794dc96Af740825117c422C5798,0xF524d21316c69f50B46623a9773300B86FBe2e10,3000,22889884,1640312374
0x274d1a640142ab0c7B723d0997dF86651bb46041,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9d47b3FAA5fF227D2BD404F572eF0ab0C8409161,3000,22889930,1640312470
0xC2707fc153dF669358Fb3B27D480760809255cE7,0x0c536692B1c92e701AaF5E1adb8dB23B48df17F4,0xee67A5bF49d7D28b3DA7fEc7c2F2FE690E25EB9b,3000,22890481,1640313738
0x4d1C48c6E19f6b86D3d6079fe82eD7663D427B83,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1a339Dd4e3789A22AC830a7180Cc7D53d219Ffa6,10000,22890515,1640313810
0x4aC4FA9894d5D8371136D35287A97cD7A8eab91c,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x596eBE76e2DB4470966ea395B0d063aC6197A8C5,3000,22891281,1640315519
0x559d9a9ddc15e3c65cA370aBe1FD2c6778981Eb0,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6Ccf12B480A99C54b23647c995f4525D544A7E72,3000,22893923,1640321629
0x6Af73d0911B4CCa54ebF459B7c4004229bDA5cf5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8f91953f1D6b42d106C566a972327ecd847e759B,3000,22894175,1640322149
0x2EFd4F5b2b4A74433265D7d39c30c2237d13247b,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4837444a3f33Bb003Bfaa13B233CA7D8F6270502,3000,22894198,1640322195
0xa9077cDB3D13F45B8B9d87C43E11bCe0e73d8631,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,3000,22896978,1640328867
0xf60CFF9FF177b65EEdC96cf0214cF56e53349DE9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x12bA3BE66018616708f4088844aD1f77b4b34C9e,10000,22897031,1640328977
0xF6c78CDd1A6736A2822e1FDaa542D2EEB595E7aA,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xf28164A485B0B2C90639E47b0f377b4a438a16B1,10000,22897963,1640331025
0xc676571A5024E85352B716d9dc335741a8bA9971,0x1379E8886A944d2D9d440b3d88DF536Aea08d9F3,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,10000,22898067,1640331241
0xebd2cA951E5956412dD6dBD94c2AE3028C6b25BE,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4281468A915F467588E4eF426B17Cd4B3F3BC8D8,10000,22898161,1640331533
0xFC99D1c02D27DE07DfE0dCd878CDe86ee59c5f6B,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,22898411,1640332333
0x2F8F5B52d63e79b50935479F394cEF95e1008fcA,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xE840B73E5287865EEc17d250bFb1536704B43B21,500,22898858,1640333341
0x07de0cf1465c6689C329e787ca382d2bEa82D115,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,10000,22899763,1640335411
0x83BDa7Ce017c8C571583E7f5E57064600F47199b,0x692597b009d13C4049a947CAB2239b7d6517875F,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,22900875,1640337871
0xE4336Ff02EF2D709e205BE221bb1A717bFf02Cc8,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE58e8391BA17731C5671F9c6E00e420608Dca10e,3000,22901169,1640338475
0xCfD2A4B116cABf0734ec9b732527934614c3c0c0,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xd0258a3fD00f38aa8090dfee343f10A9D4d30D3F,10000,22901434,1640339139
0x6895C34638E8759207db83296b3B420eAd43f853,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x6d0c966c8A09e354Df9C48b446A474CE3343D912,3000,22901645,1640339587
0x62501B40C8584c9aEb5723Cba8A07895704e9676,0x51869836681BcE74a514625c856aFb697a013797,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,22902738,1640341969
0x7904cf424247e0BFa0Aed4c79A02915E3DF2e74F,0x7C91F7aae5Fb61E243861e45BadC15bC8c87Eb05,0xF3CdbD4877e23DA9CeaFAD894195f26EFED5e38A,500,22902911,1640342323
0x0852c8bAD1e03C33355048282B29177917279eFD,0x60bB3D364B765C497C8cE50AE0Ae3f0882c5bD05,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,22903153,1640342823
0x1aFC32344650013fc42E702f66a11ea67403Ef4F,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,10000,22903669,1640343953
